workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response
17,num,NA,pineapples,five,five pineapples,False,NA,pineapples five
17,det,NA,chairs,these,these chairs,False,NA,chairs these
17,num_det,those,pears,ten,those ten pears,False,NA,pears ten those
17,det,NA,couches,those,those couches,False,NA,couches those
17,num_det,those,bowls,nine,those nine bowls,False,NA,bowls nine those
17,num_det,these,keys,three,these three keys,False,NA,keys three these
17,num,NA,ducks,two,two ducks,False,NA,ducks two
17,num_det,these,bananas,nine,these nine bananas,False,NA,bananas nine these
17,num_det,those,scarfs,six,those six scarfs,False,NA,scarfs six those
17,num_det,these,pigs,three,these three pigs,False,NA,pigs three these
17,num,NA,pitchers,six,six pitchers,False,NA,pitchers six
17,num_det,those,darts,five,those five darts,False,NA,darts five those
17,num_det,those,spatulas,two,those two spatulas,False,NA,spatulas two those
17,num_det,those,leaves,eight,those eight leaves,False,NA,leaves eight those
17,num_det,these,pineapples,two,these two pineapples,False,NA,pineapples two these
17,det,NA,scarfs,these,these scarfs,False,NA,scarfs these
17,num_det,these,lamps,two,these two lamps,False,NA,lamps two these
17,num_det,these,vases,three,these three vases,False,NA,vases three these
17,det,NA,pear,this,this pear,False,NA,pear this
17,num,NA,ribbons,two,two ribbons,False,NA,ribbons two
17,det,NA,banana,this,this banana,False,NA,banana this
17,num_det,those,pillows,ten,those ten pillows,False,NA,pillows ten those
17,num_det,this,cow,one,this one cow,False,NA,cow one this
17,num_det,those,cars,nine,those nine cars,False,NA,cars nine those
17,det,NA,car,that,that car,False,NA,car that
17,num,NA,pears,two,two pears,False,NA,pears two
17,num_det,those,hats,three,those three hats,False,NA,hats three those
17,det,NA,handbags,these,these handbags,False,NA,handbags these
17,num_det,those,ducks,seven,those seven ducks,False,NA,ducks seven those
18,num,NA,boxes,NA,four boxes,NA,four,boxes four
18,num,NA,darts,NA,six darts,NA,six,darts six
18,num,NA,spatulas,NA,three spatulas,NA,three,spatulas three
18,num,NA,shoes,NA,eight shoes,NA,eight,shoes eight
18,num,NA,ducks,NA,two ducks,NA,two,ducks two
18,det,NA,pig,NA,this pig,NA,this,pig this
18,det,NA,spatulas,NA,those spatulas,NA,those,spatulas those
18,num,NA,bowls,NA,eight bowls,NA,eight,bowls eight
18,num,NA,handbags,NA,three handbags,NA,three,handbags three
18,num,NA,ribbons,NA,ten ribbons,NA,ten,ribbons ten
18,det,NA,suitcase,NA,that suitcase,NA,that,suitcase that
18,det,NA,shovel,NA,this shovel,NA,this,shovel this
18,num,NA,bananas,NA,nine bananas,NA,nine,bananas nine
18,num,NA,hat,NA,one hat,NA,one,hat one
18,num,NA,lamps,NA,nine lamps,NA,nine,lamps nine
18,det,NA,leaf,NA,this leaf,NA,this,leaf this
18,det,NA,couch,NA,that couch,NA,that,couch that
18,det,NA,pillows,NA,these pillows,NA,these,pillows these
18,num,NA,scarfs,NA,nine scarfs,NA,nine,scarfs nine
18,det,NA,pitcher,NA,this pitcher,NA,this,pitcher this
18,det,NA,handbags,NA,these handbags,NA,these,handbags these
18,num,NA,keys,NA,eight keys,NA,eight,keys eight
18,det,NA,scarf,NA,this scarf,NA,this,scarf this
18,det,NA,pineapple,NA,that pineapple,NA,that,pineapple that
18,det,NA,chairs,NA,these chairs,NA,these,chairs these
18,num,NA,pears,NA,six pears,NA,six,pears six
18,det,NA,keys,NA,those keys,NA,those,keys those
18,num,NA,horses,NA,nine horses,NA,nine,horses nine
18,det,NA,cherries,NA,these cherries,NA,these,cherries these
18,det,NA,shirt,NA,that shirt,NA,that,shirt that
18,num_det,these,boxes,eight,these eight boxes,False,NA,boxes eight these
18,num_det,these,pigs,three,these three pigs,False,NA,pigs three these
18,num,NA,shirt,one,one shirt,False,NA,shirt one
18,num_det,those,pitchers,two,those two pitchers,False,NA,pitchers two those
18,det,NA,handbag,this,this handbag,False,NA,handbag this
18,num_det,those,darts,five,those five darts,False,NA,darts five those
18,num,NA,pigs,four,four pigs,False,NA,pigs four
18,num_det,these,scarfs,four,these four scarfs,False,NA,scarfs four these
18,num_det,these,cars,eight,these eight cars,False,NA,cars eight these
18,det,NA,leaf,this,this leaf,False,NA,leaf this
18,num_det,these,bowls,two,these two bowls,False,NA,bowls two these
18,num_det,these,spatulas,three,these three spatulas,False,NA,spatulas three these
18,num_det,these,ducks,eight,these eight ducks,False,NA,ducks eight these
18,num_det,these,bananas,four,these four bananas,False,NA,bananas four these
18,num_det,these,cherries,ten,these ten cherries,False,NA,cherries ten these
18,num_det,these,pillows,seven,these seven pillows,False,NA,pillows seven these
18,num_det,these,suitcases,five,these five suitcases,False,NA,suitcases five these
18,num,NA,cows,two,two cows,False,NA,cows two
18,num_det,those,pears,three,those three pears,False,NA,pears three those
18,num_det,these,hats,two,these two hats,False,NA,hats two these
18,num_det,those,shovels,four,those four shovels,False,NA,shovels four those
18,num_det,those,shoes,five,those five shoes,False,NA,shoes five those
18,det,NA,horses,those,those horses,False,NA,horses those
18,num_det,these,lamps,three,these three lamps,False,NA,lamps three these
18,det,NA,cherries,these,these cherries,False,NA,cherries these
18,num_det,these,trays,five,these five trays,False,NA,trays five these
18,num_det,those,leaves,six,those six leaves,False,NA,leaves six those
18,num_det,those,pineapples,three,those three pineapples,False,NA,pineapples three those
18,num,NA,pears,five,five pears,False,NA,pears five
18,det,NA,pear,that,that pear,False,NA,pear that
18,num,NA,shoes,three,three shoes,False,NA,shoes three
18,det,NA,box,that,that box,False,NA,box that
18,num,NA,suitcase,one,one suitcase,False,NA,suitcase one
18,num_det,these,vases,three,these three vases,False,NA,vases three these
18,num_det,these,handbags,ten,these ten handbags,False,NA,handbags ten these
18,num_det,these,shirts,four,these four shirts,False,NA,shirts four these
18,det,NA,couch,that,that couch,False,NA,couch that
18,num_det,those,couches,four,those four couches,False,NA,couches four those
18,num,NA,trays,seven,seven trays,False,NA,trays seven
18,det,NA,shirt,this,this shirt,False,NA,shirt this
18,num_det,those,horses,three,those three horses,False,NA,horses three those
18,num,NA,keys,four,four keys,False,NA,keys four
18,num_det,these,ribbons,nine,these nine ribbons,False,NA,ribbons nine these
18,det,NA,suitcases,those,those suitcases,False,NA,suitcases those
18,det,NA,bowl,that,that bowl,False,NA,bowl that
18,num,NA,cherries,five,five cherries,False,NA,cherries five
18,num_det,those,chairs,ten,those ten chairs,False,NA,those ten chairs
18,num,NA,handbags,six,six handbags,False,NA,handbags six
18,num_det,those,keys,three,those three keys,False,NA,keys three those
18,num_det,those,cows,nine,those nine cows,False,NA,cows those nine
19,num,NA,cows,NA,seven cows,NA,seven,cows seven
19,det,NA,bowls,NA,those bowls,NA,those,bowls those
19,det,NA,pears,NA,these pears,NA,these,pears these
19,num,NA,scarfs,NA,five scarfs,NA,five,scarfs five
19,det,NA,couches,NA,those couches,NA,those,couches those
19,det,NA,shoe,NA,that shoe,NA,that,shoe that
19,det,NA,spatula,NA,that spatula,NA,that,spatula that
19,num,NA,chairs,NA,three chairs,NA,three,chairs three
19,num,NA,cars,NA,ten cars,NA,ten,cars ten
19,det,NA,pineapple,NA,this pineapple,NA,this,pineapple this
19,det,NA,duck,NA,that duck,NA,that,duck that
19,num,NA,horses,NA,five horses,NA,five,horses five
19,det,NA,chair,NA,this chair,NA,this,chair this
19,num,NA,bananas,NA,ten bananas,NA,ten,bananas ten
19,det,NA,shovel,NA,this shovel,NA,this,shovel this
19,det,NA,cow,NA,this cow,NA,this,cow this
19,det,NA,darts,NA,those darts,NA,those,darts those
19,num,NA,boxes,NA,ten boxes,NA,ten,boxes ten
19,num,NA,darts,NA,seven darts,NA,seven,darts seven
19,det,NA,cherries,NA,those cherries,NA,those,cherries those
19,num,NA,pig,NA,one pig,NA,one,pig one
19,num,NA,lamps,NA,six lamps,NA,six,lamps six
19,num,NA,shoes,NA,five shoes,NA,five,shoes five
19,num,NA,vases,NA,nine vases,NA,nine,vases nine
19,num,NA,keys,NA,five keys,NA,five,keys five
19,num,NA,shirts,NA,ten shirts,NA,ten,shirts ten
19,det,NA,scarfs,NA,those scarfs,NA,those,scarfs those
19,num,NA,shovels,NA,ten shovels,NA,ten,shovels ten
19,det,NA,ribbons,NA,those ribbons,NA,those,ribbons those
19,det,NA,tray,NA,that tray,NA,that,tray that
19,num_det,these,pigs,six,these six pigs,False,NA,pigs six these
19,num_det,those,pineapples,five,those five pineapples,False,NA,pineapples five those
19,num_det,those,horses,seven,those seven horses,False,NA,horses seven those
19,det,NA,vases,these,these vases,False,NA,vases these
19,num_det,those,couches,six,those six couches,False,NA,couches six those
19,num,NA,couch,one,one couch,False,NA,couch one
19,det,NA,pillows,those,those pillows,False,NA,pillows those
19,num_det,those,shirts,six,those six shirts,False,NA,shirts six those
19,num_det,those,keys,three,those three keys,False,NA,those three keys
19,det,NA,cherry,that,that cherry,False,NA,that cherry
19,num,NA,spatulas,six,six spatulas,False,NA,spatulas six
19,num_det,those,shoes,four,those four shoes,False,NA,those four shoes
19,num_det,these,spatulas,four,these four spatulas,False,NA,these four spatulas
19,num_det,these,pears,three,these three pears,False,NA,pears three these
19,num_det,these,hats,ten,these ten hats,False,NA,hats ten these
19,num_det,these,suitcases,three,these three suitcases,False,NA,suitcases three these
19,num,NA,chairs,five,five chairs,False,NA,chairs five
19,num_det,that,pitcher,one,that one pitcher,False,NA,pitcher one that
19,num_det,these,cows,seven,these seven cows,False,NA,cows seven these
19,num,NA,vases,nine,nine vases,False,NA,vases nine
19,num_det,those,cars,nine,those nine cars,False,NA,cars nine those
19,num_det,these,chairs,nine,these nine chairs,False,NA,chairs nine these
19,num_det,these,handbags,five,these five handbags,False,NA,handbags five these
19,num,NA,handbags,four,four handbags,False,NA,handbags four
19,det,NA,shovels,those,those shovels,False,NA,shovels those
19,num_det,these,ducks,six,these six ducks,False,NA,ducks six these
19,num,NA,trays,seven,seven trays,False,NA,trays seven
19,num_det,these,ribbons,eight,these eight ribbons,False,NA,ribbons eight these
19,det,NA,chair,this,this chair,False,NA,chair this
19,num_det,those,leaves,three,those three leaves,False,NA,leaves three those
19,num_det,these,scarfs,six,these six scarfs,False,NA,scarfs six these
19,num_det,these,pillows,five,these five pillows,False,NA,pillows five these
19,num,NA,bowls,ten,ten bowls,False,NA,bowls ten
19,num_det,those,trays,five,those five trays,False,NA,trays five those
19,num_det,those,boxes,nine,those nine boxes,False,NA,boxes nine those
19,num_det,those,vases,eight,those eight vases,False,NA,vases eight those
19,num_det,these,cherries,seven,these seven cherries,False,NA,cherries seven these
19,num,NA,ribbons,five,five ribbons,False,NA,ribbons five
19,num_det,those,bananas,seven,those seven bananas,False,NA,bananas seven those
19,det,NA,pear,this,this pear,False,NA,pear this
19,num_det,those,lamps,ten,those ten lamps,False,NA,lamps ten those
19,num,NA,shoes,six,six shoes,False,NA,shoes six
19,det,NA,bowls,these,these bowls,False,NA,bowls these
19,num_det,this,dart,one,this one dart,False,NA,dart one this
19,num_det,those,bowls,seven,those seven bowls,False,NA,bowls seven those
19,num_det,those,shovels,nine,those nine shovels,False,NA,shovels nine those
19,det,NA,cows,these,these cows,False,NA,cows these
19,num,NA,hat,one,one hat,False,NA,hat one
19,det,NA,hats,these,these hats,False,NA,hats these
19,det,NA,pitchers,these,these pitchers,False,NA,pitchers these
20,num,NA,pineapples,NA,ten pineapples,NA,ten,pineapples ten
20,num,NA,trays,NA,eight trays,NA,eight,trays eight
20,det,NA,leaves,NA,those leaves,NA,those,leaves those
20,num,NA,pigs,NA,eight pigs,NA,eight,pigs eight
20,det,NA,cars,NA,these cars,NA,these,cars these
20,det,NA,ribbon,NA,that ribbon,NA,that,ribbon that
20,num,NA,keys,NA,three keys,NA,three,keys three
20,num,NA,pillows,NA,nine pillows,NA,nine,pillows nine
20,num,NA,lamps,NA,five lamps,NA,five,lamps five
20,det,NA,handbag,NA,this handbag,NA,this,handbag this
20,det,NA,spatulas,NA,these spatulas,NA,these,spatulas these
20,num,NA,cars,NA,four cars,NA,four,cars four
20,num,NA,boxes,NA,two boxes,NA,two,boxes two
20,num,NA,ribbons,NA,seven ribbons,NA,seven,ribbons seven
20,det,NA,bowls,NA,those bowls,NA,those,bowls those
20,num,NA,bowl,NA,one bowl,NA,one,bowl one
20,det,NA,pears,NA,these pears,NA,these,pears these
20,det,NA,lamp,NA,this lamp,NA,this,lamp this
20,det,NA,darts,NA,those darts,NA,those,darts those
20,det,NA,boxes,NA,those boxes,NA,those,boxes those
20,num,NA,couches,NA,seven couches,NA,seven,couches seven
20,det,NA,banana,NA,this banana,NA,this,banana this
20,num,NA,vase,NA,one vase,NA,one,vase one
20,det,NA,key,NA,that key,NA,that,key that
20,num,NA,handbag,NA,one handbag,NA,one,handbag one
20,det,NA,tray,NA,this tray,NA,this,tray this
20,det,NA,chair,NA,this chair,NA,this,chair this
20,num,NA,darts,NA,two darts,NA,two,darts two
20,det,NA,shirts,NA,those shirts,NA,those,shirts those
20,num,NA,spatulas,NA,nine spatulas,NA,nine,spatulas nine
20,num,NA,trays,six,six trays,False,NA,trays six
20,det,NA,pigs,those,those pigs,False,NA,pigs those
20,num_det,those,bowls,two,those two bowls,False,NA,two those bowls
20,num_det,those,leaves,six,those six leaves,False,NA,leaves six those
20,num_det,those,cars,ten,those ten cars,False,NA,those ten cars
20,num_det,these,cows,three,these three cows,False,NA,three these cows
20,num,NA,shoes,five,five shoes,False,NA,shoes five
20,num_det,these,pears,ten,these ten pears,False,NA,these ten pears
20,det,NA,chairs,those,those chairs,False,NA,chairs those
20,num_det,those,vases,ten,those ten vases,False,NA,vases ten those
20,num_det,these,suitcases,six,these six suitcases,False,NA,suitcases six these
20,num_det,those,pineapples,two,those two pineapples,False,NA,pineapples those two
20,num_det,these,darts,eight,these eight darts,False,NA,darts eight these
20,num_det,those,bananas,four,those four bananas,False,NA,bananas four those
20,det,NA,keys,those,those keys,False,NA,keys those
20,num,NA,leaves,nine,nine leaves,False,NA,leaves nine
20,det,NA,hats,these,these hats,False,NA,hats these
20,num_det,those,ducks,ten,those ten ducks,False,NA,ducks ten those
20,num_det,those,keys,ten,those ten keys,False,NA,keys ten those
20,num_det,these,boxes,ten,these ten boxes,False,NA,boxes ten these
20,num,NA,hat,one,one hat,False,NA,hat one
20,num,NA,vases,seven,seven vases,False,NA,vases seven
20,num_det,those,couches,ten,those ten couches,False,NA,couches ten those
20,num,NA,bowls,eight,eight bowls,False,NA,bowls eight
20,det,NA,banana,this,this banana,False,NA,banana this
20,num_det,these,handbags,nine,these nine handbags,False,NA,handbags nine these
20,num_det,those,spatulas,eight,those eight spatulas,False,NA,spatulas eight those
20,num_det,those,pigs,eight,those eight pigs,False,NA,pigs eight those
20,num_det,those,cherries,six,those six cherries,False,NA,cherries those six
20,num_det,those,trays,nine,those nine trays,False,NA,trays nine those
20,num,NA,scarfs,eight,eight scarfs,False,NA,scarfs eight
20,num_det,these,hats,ten,these ten hats,False,NA,hats ten these
20,num,NA,shovels,nine,nine shovels,False,NA,shovels nine
20,num_det,these,pitchers,six,these six pitchers,False,NA,pitchers six these
20,num_det,these,horses,eight,these eight horses,False,NA,horses eight these
20,num_det,those,chairs,seven,those seven chairs,False,NA,chairs seven those
20,det,NA,lamp,that,that lamp,False,NA,that lamp
20,num_det,these,shovels,eight,these eight shovels,False,NA,shovels eight these
20,num_det,those,ribbons,three,those three ribbons,False,NA,ribbons three those
20,det,NA,ribbons,those,those ribbons,False,NA,ribbons those
20,det,NA,bowls,these,these bowls,False,NA,bowls these
20,num_det,those,shirts,two,those two shirts,False,NA,shirts two those
20,num_det,these,lamps,five,these five lamps,False,NA,lamps five these
20,num,NA,darts,nine,nine darts,False,NA,darts nine
20,det,NA,shirt,that,that shirt,False,NA,shirt that
20,num_det,those,scarfs,nine,those nine scarfs,False,NA,scarfs nine those
20,num_det,these,shoes,eight,these eight shoes,False,NA,shoes eight these
20,num,NA,couches,nine,nine couches,False,NA,couches nine
20,det,NA,cows,those,those cows,False,NA,cows those
20,num_det,these,pillows,six,these six pillows,False,NA,pillows six these
21,det,NA,tray,NA,that tray,NA,that,tray that
21,num,NA,scarfs,NA,nine scarfs,NA,nine,scarfs nine
21,num,NA,couches,NA,six couches,NA,six,couches six
21,det,NA,handbags,NA,those handbags,NA,those,handbags those
21,num,NA,pineapples,NA,seven pineapples,NA,seven,pineapples seven
21,det,NA,pigs,NA,these pigs,NA,these,pigs these
21,num,NA,cherries,NA,nine cherries,NA,nine,cherries nine
21,num,NA,vases,NA,seven vases,NA,seven,vases seven
21,det,NA,pitcher,NA,that pitcher,NA,that,pitcher that
21,det,NA,spatula,NA,this spatula,NA,this,spatula this
21,num,NA,handbags,NA,nine handbags,NA,nine,handbags nine
21,num,NA,cars,NA,five cars,NA,five,cars five
21,det,NA,lamp,NA,this lamp,NA,this,lamp this
21,num,NA,lamps,NA,four lamps,NA,four,lamps four
21,det,NA,couches,NA,those couches,NA,those,couches those
21,num,NA,pears,NA,nine pears,NA,nine,pears nine
21,num,NA,leaves,NA,ten leaves,NA,ten,leaves ten
21,det,NA,horse,NA,that horse,NA,that,horse that
21,det,NA,ribbon,NA,that ribbon,NA,that,ribbon that
21,det,NA,hat,NA,that hat,NA,that,hat that
21,num,NA,pigs,NA,five pigs,NA,five,pigs five
21,num,NA,shovels,NA,three shovels,NA,three,shovels three
21,num,NA,cow,NA,one cow,NA,one,cow one
21,num,NA,shoes,NA,six shoes,NA,six,shoes six
21,num,NA,trays,NA,five trays,NA,five,trays five
21,det,NA,pineapple,NA,this pineapple,NA,this,pineapple this
21,det,NA,banana,NA,this banana,NA,this,banana this
21,det,NA,duck,NA,that duck,NA,that,duck that
21,det,NA,shoes,NA,those shoes,NA,those,shoes those
21,det,NA,chair,NA,that chair,NA,that,chair that
21,num,NA,cherries,six,six cherries,False,NA,cherries six
21,det,NA,pillow,that,that pillow,False,NA,pillow that
21,num_det,those,cars,three,those three cars,False,NA,cars those three
21,num_det,those,ribbons,four,those four ribbons,False,NA,ribbons those four
21,num_det,these,shoes,four,these four shoes,False,NA,shoes these four
21,det,NA,cars,those,those cars,False,NA,cars those
21,num_det,these,trays,eight,these eight trays,False,NA,trays these eight
21,num_det,these,spatulas,six,these six spatulas,False,NA,spatulas these six
21,num_det,these,keys,two,these two keys,False,NA,keys these two
21,det,NA,box,this,this box,False,NA,box this
21,num_det,those,scarfs,three,those three scarfs,False,NA,scarfs those three
21,num,NA,pigs,nine,nine pigs,False,NA,pigs nine
21,num,NA,pears,seven,seven pears,False,NA,pears seven
21,num_det,these,shovels,six,these six shovels,False,NA,shovels these six
21,num,NA,hats,seven,seven hats,False,NA,hats seven
21,det,NA,pineapple,this,this pineapple,False,NA,pineapple this
21,num_det,those,shirts,two,those two shirts,False,NA,shirts those two
21,det,NA,shoe,that,that shoe,False,NA,shoe that
21,num_det,that,vase,one,that one vase,False,NA,vase that one
21,num_det,this,horse,one,this one horse,False,NA,horse this one
21,num_det,these,bananas,five,these five bananas,False,NA,bananas these five
21,num_det,those,couches,six,those six couches,False,NA,couches those six
21,num_det,those,cows,two,those two cows,False,NA,cows those two
21,num_det,those,handbags,ten,those ten handbags,False,NA,handbags those ten
21,num_det,these,chairs,eight,these eight chairs,False,NA,chairs these eight
21,num_det,those,pineapples,ten,those ten pineapples,False,NA,pineapples those ten
21,det,NA,couches,those,those couches,False,NA,couches those
21,num_det,those,darts,five,those five darts,False,NA,darts those five
21,num_det,those,pitchers,six,those six pitchers,False,NA,pitchers those six
21,num_det,these,pigs,four,these four pigs,False,NA,pigs these four
21,det,NA,trays,these,these trays,False,NA,trays these
21,num_det,those,hats,nine,those nine hats,False,NA,hats those nine
21,num_det,those,leaves,seven,those seven leaves,False,NA,leaves those seven
21,num_det,these,lamps,nine,these nine lamps,False,NA,lamps these nine
21,num_det,those,suitcases,nine,those nine suitcases,False,NA,suitcases those nine
21,num_det,these,cherries,five,these five cherries,False,NA,cherries these five
21,num_det,those,ducks,nine,those nine ducks,False,NA,ducks those nine
21,num_det,those,pillows,five,those five pillows,False,NA,pillows those five
21,det,NA,cherries,these,these cherries,False,NA,cherries these
21,det,NA,ducks,these,these ducks,False,NA,ducks these
21,num_det,these,bowls,two,these two bowls,False,NA,bowls these two
21,det,NA,horses,these,these horses,False,NA,horses these
21,num,NA,cars,seven,seven cars,False,NA,cars seven
21,num,NA,chairs,two,two chairs,False,NA,chairs two
21,num_det,those,boxes,seven,those seven boxes,False,NA,boxes those seven
21,num,NA,shovel,one,one shovel,False,NA,shovel one
21,num,NA,vases,ten,ten vases,False,NA,vases ten
21,num_det,these,pears,seven,these seven pears,False,NA,pears these seven
21,num,NA,lamps,four,four lamps,False,NA,lamps four
21,num,NA,leaves,ten,ten leaves,False,NA,leaves ten
22,num,NA,pitchers,NA,seven pitchers,NA,seven,pitchers seven
22,num,NA,lamp,NA,one lamp,NA,one,lamp one
22,det,NA,pigs,NA,these pigs,NA,these,pigs these
22,det,NA,pillow,NA,this pillow,NA,this,pillow this
22,num,NA,hats,NA,five hats,NA,five,hats five
22,num,NA,horses,NA,eight horses,NA,eight,horses eight
22,det,NA,horse,NA,that horse,NA,that,horse that
22,det,NA,pear,NA,this pear,NA,this,pear this
22,det,NA,ribbon,NA,that ribbon,NA,that,ribbon that
22,num,NA,cars,NA,eight cars,NA,eight,cars eight
22,det,NA,bowls,NA,these bowls,NA,these,bowls these
22,num,NA,pears,NA,ten pears,NA,ten,pears ten
22,num,NA,handbags,NA,three handbags,NA,three,handbags three
22,num,NA,keys,NA,two keys,NA,two,keys two
22,num,NA,shovels,NA,nine shovels,NA,nine,shovels nine
22,num,NA,bowls,NA,seven bowls,NA,seven,bowls seven
22,num,NA,cherries,NA,six cherries,NA,six,cherries six
22,num,NA,shirts,NA,six shirts,NA,six,shirts six
22,num,NA,shoes,NA,three shoes,NA,three,shoes three
22,det,NA,chairs,NA,these chairs,NA,these,chairs these
22,det,NA,shovel,NA,this shovel,NA,this,shovel this
22,det,NA,hat,NA,this hat,NA,this,hat this
22,num,NA,trays,NA,nine trays,NA,nine,trays nine
22,det,NA,pitcher,NA,this pitcher,NA,this,pitcher this
22,det,NA,bananas,NA,those bananas,NA,those,bananas those
22,det,NA,tray,NA,that tray,NA,that,tray that
22,det,NA,cars,NA,these cars,NA,these,cars these
22,num,NA,vases,NA,eight vases,NA,eight,vases eight
22,det,NA,spatulas,NA,those spatulas,NA,those,spatulas those
22,det,NA,couch,NA,that couch,NA,that,couch that
22,num,NA,cars,two,two cars,False,NA,cars two
22,num_det,these,lamps,nine,these nine lamps,False,NA,lamps nine these
22,num_det,these,leaves,eight,these eight leaves,False,NA,leaves eight these
22,det,NA,box,that,that box,False,NA,box that
22,num_det,these,cows,six,these six cows,False,NA,cows six these
22,num_det,those,ribbons,five,those five ribbons,False,NA,ribbons five those
22,det,NA,pitchers,these,these pitchers,False,NA,pitchers these
22,det,NA,trays,these,these trays,False,NA,trays these
22,num,NA,cow,one,one cow,False,NA,cow one
22,num_det,these,shovels,ten,these ten shovels,False,NA,shovels ten these
22,det,NA,suitcase,that,that suitcase,False,NA,suitcase that
22,num_det,these,keys,six,these six keys,False,NA,these six keys
22,det,NA,couches,these,these couches,False,NA,couches these
22,num_det,those,handbags,seven,those seven handbags,False,NA,handbags seven those
22,num_det,these,darts,seven,these seven darts,False,NA,darts seven these
22,num_det,those,trays,seven,those seven trays,False,NA,trays seven those
22,num,NA,hats,three,three hats,False,NA,hats three
22,num_det,those,bananas,seven,those seven bananas,False,NA,bananas seven those
22,num_det,those,bowls,nine,those nine bowls,False,NA,bowls nine those
22,det,NA,shoe,this,this shoe,False,NA,shoe this
22,num,NA,scarfs,three,three scarfs,False,NA,scarfs three
22,num,NA,shovels,two,two shovels,False,NA,shovels two
22,num_det,these,horses,five,these five horses,False,NA,horses five these
22,num,NA,bananas,eight,eight bananas,False,NA,bananas eight
22,num_det,those,chairs,three,those three chairs,False,NA,chairs three those
22,det,NA,leaf,this,this leaf,False,NA,leaf this
22,num_det,those,suitcases,ten,those ten suitcases,False,NA,suitcases ten those
22,det,NA,cherry,this,this cherry,False,NA,cherry this
22,num,NA,spatulas,six,six spatulas,False,NA,spatulas six
22,num_det,these,pears,eight,these eight pears,False,NA,pears eight these
22,num_det,those,spatulas,five,those five spatulas,False,NA,spatulas five those
22,num,NA,ducks,three,three ducks,False,NA,ducks three
22,num_det,these,pillows,two,these two pillows,False,NA,pillows two these
22,num_det,these,couches,two,these two couches,False,NA,couches two these
22,num_det,those,hats,five,those five hats,False,NA,hats five those
22,num,NA,bowls,three,three bowls,False,NA,bowls three
22,det,NA,pig,this,this pig,False,NA,this pig
22,num_det,that,pineapple,one,that one pineapple,False,NA,pineapple one that
22,num_det,these,shoes,four,these four shoes,False,NA,shoes four these
22,num_det,these,ducks,ten,these ten ducks,False,NA,ducks ten these
22,num_det,those,pigs,eight,those eight pigs,False,NA,pigs eight those
22,num_det,those,cherries,three,those three cherries,False,NA,cherries three those
22,num,NA,pineapples,five,five pineapples,False,NA,pineapples five
22,num_det,those,vases,seven,those seven vases,False,NA,vases seven those
22,det,NA,darts,these,these darts,False,NA,darts these
22,num_det,those,cars,five,those five cars,False,NA,cars five those
22,num_det,those,boxes,nine,those nine boxes,False,NA,boxes nine those
22,num_det,those,shirts,ten,those ten shirts,False,NA,shirts ten those
22,num_det,those,pitchers,six,those six pitchers,False,NA,pitchers six those
22,num_det,those,scarfs,nine,those nine scarfs,False,NA,scarfs nine those
23,det,NA,scarfs,NA,these scarfs,NA,these,these scarfs
23,det,NA,chairs,NA,these chairs,NA,these,chairs these
23,det,NA,bananas,NA,these bananas,NA,these,bananas these
23,det,NA,pillows,NA,these pillows,NA,these,pillows these
23,det,NA,dart,NA,that dart,NA,that,dart that
23,num,NA,shoes,NA,eight shoes,NA,eight,shoes eight
23,num,NA,pineapples,NA,four pineapples,NA,four,pineapples four
23,num,NA,cars,NA,seven cars,NA,seven,cars seven
23,num,NA,couches,NA,six couches,NA,six,couches six
23,num,NA,handbags,NA,six handbags,NA,six,handbags six
23,num,NA,spatulas,NA,five spatulas,NA,five,spatulas five
23,det,NA,key,NA,that key,NA,that,key that
23,det,NA,spatulas,NA,these spatulas,NA,these,spatulas these
23,num,NA,horses,NA,four horses,NA,four,horses four
23,det,NA,bowl,NA,this bowl,NA,this,bowl this
23,num,NA,vases,NA,four vases,NA,four,vases four
23,num,NA,pillows,NA,ten pillows,NA,ten,pillows ten
23,det,NA,horses,NA,these horses,NA,these,horses these
23,det,NA,pitchers,NA,those pitchers,NA,those,pitchers those
23,det,NA,tray,NA,this tray,NA,this,tray this
23,num,NA,leaves,NA,nine leaves,NA,nine,leaves nine
23,det,NA,pigs,NA,those pigs,NA,those,pigs those
23,num,NA,hats,NA,eight hats,NA,eight,hats eight
23,det,NA,pear,NA,this pear,NA,this,pear this
23,num,NA,keys,NA,nine keys,NA,nine,keys nine
23,det,NA,vases,NA,those vases,NA,those,vases those
23,num,NA,bananas,NA,eight bananas,NA,eight,bananas eight
23,num,NA,boxes,NA,four boxes,NA,four,boxes four
23,det,NA,lamps,NA,those lamps,NA,those,lamps those
23,num,NA,lamps,NA,ten lamps,NA,ten,lamps ten
23,num_det,those,horses,seven,those seven horses,False,NA,horses seven those
23,num_det,those,pears,nine,those nine pears,False,NA,pears nine those
23,num_det,these,chairs,four,these four chairs,False,NA,chairs four these
23,det,NA,pillow,this,this pillow,False,NA,this pillow
23,num_det,these,shirts,four,these four shirts,False,NA,shirts four these
23,num_det,those,pineapples,five,those five pineapples,False,NA,pineapples five those
23,num,NA,bowl,one,one bowl,False,NA,bowl one
23,det,NA,shoe,this,this shoe,False,NA,shoe this
23,num,NA,horses,nine,nine horses,False,NA,horses nine
23,det,NA,shovels,those,those shovels,False,NA,shovels those
23,num_det,these,cows,two,these two cows,False,NA,cows two these
